Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
CMFP-165 CERQUEIRA CESAR,1194815,ESTRUTURAÇÃO INTERNA MEC.DIESEL EM 1066/FEX 2045,12,"R$ 243535,83","R$ 0,00",MOTOR DE COMBUSTÃO INTERNA DIESEL COMP.,29.3%,2017-12-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,640837,SEMIRREBOQUE BAÚ SIMPLES CMP-7204,12,"R$ 108881,43","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1998-04-30 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1049912,SEMIRREBOQUE BAÚ 1 AVANÇO  EZK-2389,12,"R$ 465846,38","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2012-11-30 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1194113,ESTRUT INTER EM1075 SOLDA EZK2389,12,"R$ 283968,07","R$ 0,00",MEDIDOR DE SOLDA,25.1%,2017-11-30 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1032275,SEMIRREBOQUE BAÚ 1 AVANÇO FAH-4745,12,"R$ 385800,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø25 MM,22.6%,2012-03-30 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1201878,ESTRUT INTERNA EM 1076 SOLDA,12,"R$ 285851,87","R$ 0,00",TÊ C/ROSCA INTERNA DE 1/2P,30.7%,2018-02-28 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'TÊ C/ROSCA INTERNA DE 1/2P...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,456895,SEMIRREBOQUE BAÚ SIMPLES CMP-7198,12,"R$ 182,18","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,1984-12-31 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1008637,SEMIRREBOQUE BAÚ 1AVANÇO EM 1085 SOLDAGEM EUF-2671,12,"R$ 376000,00","R$ 0,00",ANTIRRESPINGO LÍQUIDO P/SOLDAGEM,20.9%,2011-11-01 00:00:00,MANTER: Similaridade muito baixa (20.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1299708,ESTRUTURAÇÃO INTERNA EM 1085 SOLDAGEM - EUF2671,12,"R$ 60950,19","R$ 39617,62","UNIÃO INTERNA SOLDÁVEL DE 1/2""",27.0%,2024-03-21 00:00:00,MANTER: Similaridade muito baixa (27.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,456980,SEMIRREBOQUE RANDON CPT-9616,12,"R$ 39009,85","R$ 0,00",POLIPROPILENO RANDON MI 50,26.2%,2010-11-05 00:00:00,MANTER: Similaridade muito baixa (26.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1017840,SEMIRREBOQUE BAÚ  2 AVANÇOS EZK-5713,12,"R$ 475000,00","R$ 0,00",BAÚ 43 LITROS,20.4%,2012-01-10 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,473696,SEMIRREBOQUE BAÚ SIMPLES CPT-6630,12,"R$ 86789,97","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1304662,ESTRUTURAÇÃO E.M. MANUT. INDUS. 1095 - DMV 0439,12,"R$ 23485,39","R$ 16439,77",FERRAMENTA MANUT SUSPENSÃO 600CC-1000CC,20.3%,2024-06-27 00:00:00,MANTER: Similaridade muito baixa (20.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,718365,SEMIRREBOQUE FURGAO ALUMINIO DMV-0439,12,"R$ 180520,22","R$ 0,00",UNIÃO ALUMÍNIO 3/4,28.0%,2004-04-30 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,353496,SEMIRREBOQUE BAÚ SIMPLES CPT-2548,12,"R$ 182,18","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1990-06-30 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,708139,SEMIRREBOQUE BAÚ SIMPLES DMC-6379,12,"R$ 329773,79","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,2003-11-30 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,706776,SEMIRREBOQUE BAÚ SIMPLES DNO-7621,12,"R$ 322773,79","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,2003-11-30 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,729191,SEMIRREBOQUE BAU FURGAO PLACA DOG-0547,12,"R$ 403596,70","R$ 0,00",PARAFUSO P/PLACA DE HÁBITO,21.9%,2007-06-30 00:00:00,MANTER: Similaridade muito baixa (21.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,729293,SEMIRREBOQUE BAU FURGAO PLACA DPX-7937,12,"R$ 348615,87","R$ 0,00",PARAFUSO P/PLACA DE HÁBITO,21.9%,2007-06-30 00:00:00,MANTER: Similaridade muito baixa (21.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,727682,SEMIRREBOQUE FURGAO ALUMINIO DOG-9261,12,"R$ 322925,09","R$ 0,00",TÊ ALUMÍNIO 1/2P,28.7%,2004-09-30 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1310687,ESTRUTURAÇÃO E.M. CONFECÇÃO IND. (1830) DMW5037,12,"R$ 145026,82","R$ 113604,35",KIT PARA CONFECÇÃO DE BUMPERS,24.2%,2024-11-22 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,721857,SEMIRREBOQUE FURGAO ALUMINIO DMW-5037,12,"R$ 320687,86","R$ 0,00",RÉGUA DE ALUMÍNIO DE 2M,27.7%,2004-06-30 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1303841,ESTRUTURAÇÃO E.M. MANUTEN. MECÂNICA 1831 DMW-4930,12,"R$ 28378,56","R$ 19392,02",ESGUICHO P/MANGUEIRA ESPUMA MECÂNICA,23.0%,2024-05-31 00:00:00,MANTER: Similaridade muito baixa (23.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,718364,SEMIRREBOQUE FURGAO ALUMINIO DMW-4930,12,"R$ 180456,86","R$ 0,00",UNIÃO ALUMÍNIO 3/4,28.0%,2004-04-30 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,722247,SEMIRREBOQUE FURGAO ALUMINIO DOS-4579,12,"R$ 220455,00","R$ 0,00",TÊ ALUMÍNIO 1/2P,31.1%,2004-06-30 00:00:00,MANTER: Baixa similaridade (31.1%) com consumível 'TÊ ALUMÍNIO 1/2P...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,734490,COMPONENTES INTERNOS 2 AVANCOS P CARRETA,12,"R$ 145982,29","R$ 0,00",PEÇAS E COMPONENTES P/ELEVADORES,26.7%,2005-03-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1025020,SEMIRREBOQUE BAÚ I AVANÇO FAH-4751,12,"R$ 364900,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø25 MM,22.6%,2012-02-28 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1267080,ESTRUT INTERN PANIF E CONFEITARIA EM 1832 FAH-4751,12,"R$ 200213,32","R$ 76748,45",MANOLE - PANIFICAÇÃO E CONFEITARIA PROF,22.9%,2022-11-30 00:00:00,MANTER: Similaridade muito baixa (22.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1309863,ESTRUTURAÇÃO E.M. CONFECÇÃO IND. (1833),12,"R$ 123454,94","R$ 96706,37",KIT PARA CONFECÇÃO DE BUMPERS,26.7%,2024-11-30 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,719092,SEMIRREBOQUE FURGAO ALUMINIO DOT-4780,12,"R$ 313705,47","R$ 0,00",UNIÃO ALUMÍNIO 3/4,28.0%,2004-05-31 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,727968,SEMIRREBOQUE FURGAO ALUMINIO DOG-0631,12,"R$ 384764,88","R$ 0,00",FORMA DE ALUMÍNIO P/PÃO HOT DOG 58X70MM,28.2%,2004-09-30 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1303624,ESTRUTURAÇÃO E. M 1835 REFRIGERAÇÃO - DOT 4629,12,"R$ 30055,07","R$ 20537,64",TUBO DE REFRIGERAÇÃO - KSR 63,28.0%,2024-05-16 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,719091,SEMIRREBOQUE FURGAO ALUMINIO DOT-4629,12,"R$ 329944,98","R$ 0,00",TÊ ALUMÍNIO 1/2P,28.7%,2004-05-31 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1290572,ESTRUT INTERNA UM CLIMATIZAÇÃO (1836),12,"R$ 149010,83","R$ 91890,01",PESTANA INTERNA DIANTEIRA,28.7%,2024-01-31 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,724087,SEMIRREBOQUE FURGAO ALUMINIO DOG-1667,12,"R$ 323971,17","R$ 0,00",FORMA DE ALUMÍNIO P/PÃO HOT DOG 58X70MM,28.2%,2004-07-31 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1023546,SEMIRREBOQUE BAÚ 1 AVANÇO FAH-4766,12,"R$ 364900,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø16 MM,22.6%,2012-02-15 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1303840,ESTRUTURAÇÃO E.M. CONFECÇÃO INDUST. 1837 FAH 4766,12,"R$ 42874,09","R$ 29297,29",FORMA PARA CONFECÇÃO DE TRUFAS 45G,22.6%,2024-05-31 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1346162,ESTRUTURAÇÃO E.M. MICROBIOLOGIA - EKK-89,12,"R$ 69886,05","R$ 58238,37",CABO DE MADEIRA P/MARTELO DE 800G 39CM,13.6%,2025-02-26 00:00:00,MANTER: Similaridade muito baixa (13.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,931794,SEMIRREBOQUE FURGÃO TRUCKVAN  EKK-8932,12,"R$ 274992,50","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2011-10-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1054388,SEMIRREBOQUE BAÚ 1 AVANÇO EZF-2660,12,"R$ 453288,57","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø20 MM,22.6%,2013-02-01 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1236148,ESTRUT INTERNA EM 1839 ENERGIA RENOVÁVEL - EZF2660,12,"R$ 259615,18","R$ 0,00",TÊ C/ROSCA INTERNA DE 1/2P,23.0%,2020-10-29 00:00:00,MANTER: Similaridade muito baixa (23.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1056362,SEMIRREBOQUE BAÚ 1 AVANÇO EZK-5695,12,"R$ 453288,57","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2013-02-28 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1306372,ESTRUTURAÇÃO E.M. AUTOMAÇÃO INDUST 1840,12,"R$ 55071,76","R$ 40385,96",CENTRAL DE AUTOMAÇÃO SMART - ICA1001,28.3%,2024-08-30 00:00:00,MANTER: Similaridade muito baixa (28.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1342224,ESTRUTURAÇÃO E.M. CONFECÇÃO INDUST. 1841,12,"R$ 172788,82","R$ 141110,87",KIT PARA CONFECÇÃO DE BUMPERS,26.9%,2025-01-16 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,762835,SEMIRREBOQUE FURGAO TRUCKVAN - DUG-8436,12,"R$ 382020,39","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2010-03-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,762833,SEMIRREBOQUE FURGAO TRUCKVAN DYD-4535,12,"R$ 383747,04","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2010-04-30 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1049759,SEMIRREBOQUE BAÚ 1 AVANÇO  FEX-2037,12,"R$ 465846,38","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø20 MM,22.6%,2012-11-21 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1303625,ESTRUT INTER EM1843 MADEIRA/OBILIARIO FEX2037,12,"R$ 212076,95","R$ 144919,25",KIT CAFÉ EM MADEIRA - BRINQUEDO ED.,24.1%,2024-05-20 00:00:00,MANTER: Similaridade muito baixa (24.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,927984,SEMIRREBOQUE FURGÃO TRUCKVAN EBH-9872,12,"R$ 320957,38","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1312887,ESTRUTURAÇÃO E.M. SOLDAGEM (1845),12,"R$ 130607,82","R$ 104486,26",PICADEIRA PARA SOLDAGEM,32.2%,2024-12-17 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'PICADEIRA PARA SOLDAGEM...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,762834,SEMIRREBOQUE FURGAO TRUCKVAN DVC-3864,12,"R$ 556234,16","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2011-10-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,807352,SEMIRREBOQUE FURGÃO RODOFORT DUJ-7045,12,"R$ 474818,97","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2009-05-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,945352,SEMIRREBOQUE FURGÃO TRUCKVAN EKK-8903,12,"R$ 846389,83","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,927174,SEMIRREBOQUE FURGÃO 2009/10 - EMM-2672,12,"R$ 318077,96","R$ 0,00",SENSOR ABS DE LÍNEA 2009 1.9 DUALOGIC,20.9%,2011-10-31 00:00:00,MANTER: Similaridade muito baixa (20.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1344530,ESTRUTURAÇÃO E.M. CONFECÇÃO INDUST. 1849,12,"R$ 108718,18","R$ 90598,48",KIT PARA CONFECÇÃO DE BUMPERS,26.9%,2025-02-12 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,930763,SEMIRREBOQUE TRUCKVAN 2009/10 - EMM-2682,12,"R$ 325885,03","R$ 0,00",TERMINAL BARRA DIREÇÃO STRADA 2009 - D/E,22.8%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (22.8%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1305333,ESTRUTURAÇÃO E.M. PANIFICAÇÃO 1850 - EBH 9883,12,"R$ 49094,07","R$ 35184,09",GRADE PANIFICAÇÃO 60X80CM P/DESCANSO PÃO,23.1%,2024-07-25 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,943417,SEMIRREBOQUE FURGÃO TRUCKVAN EBH-9883,12,"R$ 350000,00","R$ 0,00",JOGO DE VELAS PRÉ-AQUECIMENTO FURGÃO,18.5%,2010-05-05 00:00:00,MANTER: Similaridade muito baixa (18.5%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1008636,SEMIRREBOQUE BAÚ 1 AVANÇO EZK-5683,12,"R$ 355000,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2011-11-01 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1178424,ESTRUTURAÇÃO INTERNA ARTEFATO COURO EM1851/EZK5683,12,"R$ 64132,94","R$ 0,00",CURSOR Nº 06 ONIX P/ARTEFATO DE COURO,31.5%,2016-12-30 00:00:00,MANTER: Baixa similaridade (31.5%) com consumível 'CURSOR Nº 06 ONIX P/ARTEFATO DE COURO...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1049911,SEMIRREBOQUE BAÚ 1 AVANÇO  FEX-2016,12,"R$ 465846,38","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø20 MM,22.6%,2012-11-30 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1178421,ESTRUTURAÇÃO INTERNA  AUTOMAÇÃO EM1853/FEX2016,12,"R$ 252064,70","R$ 0,00",TÊ C/ROSCA INTERNA DE 1/2P,26.0%,2016-12-30 00:00:00,MANTER: Similaridade muito baixa (26.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1025021,SEMIRREBOQUE BAÚ 1 AVANÇO EZK-5712,12,"R$ 364900,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2012-02-28 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1190116,ESTRUTURAÇÃO INTERNA EM1854 ELETROELETRÔN./EZK5712,12,"R$ 115584,34","R$ 0,00","UNIÃO INTERNA 1/2""",25.3%,2017-09-30 00:00:00,MANTER: Similaridade muito baixa (25.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1190474,SCANNER AUTOMOTIVO / TECNOMOTOR,12,"R$ 9083,35","R$ 0,00",CAPÔ AUTOMOTIVO,35.2%,2017-10-04 00:00:00,MANTER: Baixa similaridade (35.2%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1039531,SEMIRREBOQUE BAÚ 2 AVANÇOS DZI-5497,12,"R$ 547000,00","R$ 0,00",BAÚ 43 LITROS,20.4%,2012-05-31 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1039115,SEMIRREBOQUE BAÚ 1 AVANÇO EUX-7659,12,"R$ 364900,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2012-05-15 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1190473,SCANNER AUTOMOTIVO / TECNOMOTOR,12,"R$ 9083,32","R$ 0,00",CAPÔ AUTOMOTIVO,35.2%,2017-10-04 00:00:00,MANTER: Baixa similaridade (35.2%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1028455,SEMIRREBOQUE BAÚ 1 AVANÇO FAH-4750,12,"R$ 362500,00","R$ 0,00",PASTILHA DE ALTO AVANÇO P/DIÂM. 50 mm,23.3%,2012-03-15 00:00:00,MANTER: Similaridade muito baixa (23.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1305428,ESTRUTURAÇÃO E.M. INSTRUMENTAÇÃO 1858 - FAH 4750,12,"R$ 40664,64","R$ 29142,99",CABO DE INSTRUMENTAÇÃO 1X3X0.75MM²,28.0%,2024-07-29 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1032274,SEMIRREBOQUE  BAÚ 1 AVANÇO FAH-4754,12,"R$ 385800,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø25 MM,22.6%,2012-03-30 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1190115,ESTRUTURAÇÃO INTERNA EM 1861 SOLDAGEM / FAH 4754,12,"R$ 324493,10","R$ 0,00","UNIÃO INTERNA SOLDÁVEL DE 1/2""",24.8%,2017-09-30 00:00:00,MANTER: Similaridade muito baixa (24.8%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1347868,ESTRUTURAÇÃO EM. SOLDAGEM 1861,12,"R$ 92724,15","R$ 78815,53",PICADEIRA PARA SOLDAGEM,32.5%,2025-03-28 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'PICADEIRA PARA SOLDAGEM...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1049292,SEMIRREBOQUE BAÚ 2 AVANÇOS EZK-5704,12,"R$ 565751,77","R$ 0,00",BAÚ 43 LITROS,20.4%,2012-10-15 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,575287,SEMIRREBOQUE BAÚ SIMPLES BTU-9253,12,"R$ 130447,41","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1032276,SEMIRREBOQUE BAÚ 1 AVANÇO FAH-4761,12,"R$ 372900,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø16 MM,22.6%,2012-03-30 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1304790,ESTRUTURAÇÃO E.M. CALDEIRARIA 1865 - FAH4761,12,"R$ 30421,23","R$ 21294,86",APOSTILA: DESENHO III - CALDEIRARIA,23.2%,2024-06-30 00:00:00,MANTER: Similaridade muito baixa (23.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1028454,SEMIRREBOQUE BAÚ 1 AVANÇO EZK-5679,12,"R$ 364900,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2012-03-15 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1267113,ESTRUTURAÇÃO INTERNA - EM 1866 - MULTIUSO EZK-5679,12,"R$ 255132,80","R$ 99333,31",TÊ C/ROSCA INTERNA DE 1/2P,24.2%,2022-11-30 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1006054,SEMIRREBOQUE BAÚ 1 AVANÇO EZD-6966,12,"R$ 355000,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,23.1%,2011-08-10 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1306373,ESTRUTURAÇÃO E.M. ESP. CONFINADO 1867 - EZD 6966,12,"R$ 60828,78","R$ 44607,77",TUBO EM ALUMÍNIO 7/8P X ESP. 1/8P – 6M,20.9%,2024-08-30 00:00:00,MANTER: Similaridade muito baixa (20.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1007828,SEMIRREBOQUE BAÚ  2 AVANÇOS EZK-5677,12,"R$ 469400,00","R$ 0,00",BAÚ 43 LITROS,20.4%,2011-09-27 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1282170,ESTRUTURAÇÃO EM INDUSTRIA 4.0 (1868) EZK5677,12,"R$ 74746,38","R$ 43602,05",GUARDA-SOL EXCLUSIVO SESI INDÚSTRIA,18.1%,2023-11-27 00:00:00,MANTER: Similaridade muito baixa (18.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1006053,SEMIRREBOQUE BAÚ 1 AVANÇO EZD-6995,12,"R$ 355000,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,23.1%,2011-08-10 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1280105,Estrut Int Efic.Energética E M 1869 - EDZ 6995,12,"R$ 187926,98","R$ 103359,83",SUPORTE TORN INT DIAM 10 INSER DIAM 6.35,19.9%,2023-09-27 00:00:00,MANTER: Similaridade muito baixa (19.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1019008,SEMIRREBOQUE BAÚ 2 AVANÇOS EZK-5674,12,"R$ 729879,26","R$ 0,00",BAÚ 43 LITROS,20.4%,2015-12-30 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1019009,SEMIRREBOQUE BAÚ 2 AVANÇOS EZK-5711,12,"R$ 475000,00","R$ 0,00",BAÚ 43 LITROS,20.4%,2012-01-26 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1162210,ESTRUTURAÇÃO INTERNA NANOTECNOLOGIA EM1871/EZK5711,12,"R$ 371841,72","R$ 0,00",PESTANA INTERNA DIANTEIRA,26.0%,2016-10-31 00:00:00,MANTER: Similaridade muito baixa (26.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1305332,ESTRUTURA E.M. MANUT. INDUSTRIAL 1872 -EMM 2693,12,"R$ 28178,65","R$ 20194,70",DESENGRAXANTE INDUSTRIAL 20L,25.4%,2024-07-25 00:00:00,MANTER: Similaridade muito baixa (25.4%). Mantém como patrimônio.
